nmr	path	path.name	path.class	rval	Pval	fdr	fwer
L_VLDL_TG	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.152952136	1.63E-06	0.000264317	0.03
M_VLDL_P	VALDEG-PWY	VALDEG-PWY: L-valine degradation I	Amino Acids Degradation	-0.155514141	1.06E-06	0.000265957	0.03
M_VLDL_L	VALDEG-PWY	VALDEG-PWY: L-valine degradation I	Amino Acids Degradation	-0.152200352	1.79E-06	0.000254237	0.03
M_VLDL_L	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.154837326	1.18E-06	0.00025641	0.03
M_VLDL_PL	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.152877654	1.61E-06	0.000267857	0.03
M_VLDL_FC	PWY-6565	PWY-6565: superpathway of polyamine biosynthesis III	Polyamine-Biosynthesis	-0.155292624	1.10E-06	0.00026178	0.03
M_VLDL_FC	PWY-6562	PWY-6562: norspermidine biosynthesis	Polyamine-Biosynthesis	-0.153033824	1.57E-06	0.00027027	0.03
M_VLDL_TG	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.152967948	1.63E-06	0.000265487	0.03
S_VLDL_TG	VALDEG-PWY	VALDEG-PWY: L-valine degradation I	Amino Acids Degradation	-0.155097507	1.13E-06	0.000259067	0.03
S_VLDL_TG	PWY-6565	PWY-6565: superpathway of polyamine biosynthesis III	Polyamine-Biosynthesis	-0.155733002	1.02E-06	0.000274725	0.03
S_VLDL_TG	PWY-6562	PWY-6562: norspermidine biosynthesis	Polyamine-Biosynthesis	-0.154217648	1.30E-06	0.000242718	0.03
IDL_FC	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.160616618	1.43E-06	0.000280374	0.03
L_LDL_FC	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.153703943	1.41E-06	0.00028436	0.03
S_HDL_PL	PWY-5973	PWY-5973: cis-vaccenate biosynthesis	Fatty Acid and Lipid Biosynthesis	0.151364685	2.04E-06	0.000286885	0.03
S_HDL_PL	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	-0.151733881	1.93E-06	0.000290456	0.03
S_HDL_FC	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	-0.15228616	1.77E-06	0.000255319	0.03
S_HDL_FC	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	-0.156232404	9.42E-07	0.000287356	0.03
S_HDL_FC	PWY-5173	PWY-5173: superpathway of acetyl-CoA biosynthesis	Acetyl-CoA-Biosynthesis	-0.153378312	1.49E-06	0.000273973	0.03
S_HDL_FC	CRNFORCAT-PWY	CRNFORCAT-PWY: creatinine degradation I	AMINE-DEG	0.152115724	1.81E-06	0.000253165	0.03
S_HDL_TG	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.155664436	1.03E-06	0.000268817	0.03
M_VLDL_C_percent	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.156284743	9.34E-07	0.000289017	0.03
M_VLDL_CE_percent	PWY490-3	PWY490-3: nitrate reduction VI (assimilatory)	Inorganic Nutrients Metabolism	0.154387672	1.27E-06	0.000248756	0.03
S_VLDL_C_percent	PWY-5100	PWY-5100: pyruvate fermentation to acetate and lactate II	Fermentation	0.153980249	1.35E-06	0.000239234	0.03
S_VLDL_C_percent	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	0.152904986	1.64E-06	0.000263158	0.03
S_VLDL_CE_percent	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	0.154230617	1.30E-06	0.000243902	0.03
S_VLDL_CE_percent	ANAEROFRUCAT-PWY	ANAEROFRUCAT-PWY: homolactic fermentation	Fermentation	0.155460917	1.07E-06	0.00026455	0.03
S_VLDL_CE_percent	PWY0-1586	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	Cell Structures Biosynthesis	-0.151410828	2.03E-06	0.000288066	0.03
S_VLDL_CE_percent	PWY-5743	PWY-5743: 3-hydroxypropanoate cycle	C1 Compounds Utilization and Assimilation	0.152741133	1.73E-06	0.00025974	0.03
S_VLDL_CE_percent	PWY-5100	PWY-5100: pyruvate fermentation to acetate and lactate II	Fermentation	0.155826584	1.01E-06	0.00027933	0.03
S_VLDL_CE_percent	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	0.151976919	1.90E-06	0.000291667	0.03
S_VLDL_TG_percent	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	-0.155523672	1.06E-06	0.00026738	0.03
S_VLDL_TG_percent	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	-0.155669387	1.03E-06	0.00027027	0.03
XS_VLDL_C_percent	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	0.155775541	1.01E-06	0.000276243	0.03
XS_VLDL_C_percent	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	0.153078304	1.60E-06	0.000269058	0.03
XS_VLDL_TG_percent	PWY-5743	PWY-5743: 3-hydroxypropanoate cycle	C1 Compounds Utilization and Assimilation	-0.155684778	1.08E-06	0.000263158	0.03
XS_VLDL_TG_percent	PWY-5100	PWY-5100: pyruvate fermentation to acetate and lactate II	Fermentation	-0.153141735	1.54E-06	0.000272727	0.03
IDL_C_percent	PWY-5743	PWY-5743: 3-hydroxypropanoate cycle	C1 Compounds Utilization and Assimilation	0.155138511	1.18E-06	0.000255102	0.03
IDL_C_percent	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	0.154329689	1.28E-06	0.000246305	0.03
IDL_FC_percent	GOLPDLCAT-PWY	"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	Alcohol-Degradation	-0.152815296	1.62E-06	0.000266667	0.03
IDL_FC_percent	CODH-PWY	CODH-PWY: reductive acetyl coenzyme A pathway	C1 Compounds Utilization and Assimilation	-0.152360435	1.75E-06	0.00025641	0.03
IDL_FC_percent	PWY-2201	PWY-2201: folate transformations I	Vitamin-Biosynthesis	0.154353383	1.27E-06	0.000247525	0.03
IDL_TG_percent	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	-0.151613937	1.96E-06	0.000289256	0.03
L_LDL_C_percent	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.155974018	9.82E-07	0.000280899	0.03
M_LDL_C_percent	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.154704375	1.20E-06	0.000253807	0.03
M_LDL_C_percent	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	0.15387543	1.37E-06	0.000238095	0.03
M_LDL_C_percent	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.152048633	1.83E-06	0.000252101	0.03
M_LDL_TG_percent	PWY-181	PWY-181: photorespiration	Photosynthesis	-0.152536155	1.70E-06	0.000262009	0.03
S_LDL_C_percent	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	0.155795386	1.01E-06	0.000277778	0.03
S_LDL_C_percent	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.163209954	9.63E-07	0.000284091	0.03
S_LDL_CE_percent	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.154021659	1.34E-06	0.000240385	0.03
L_HDL_FC_percent	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.15431232	1.28E-06	0.000245098	0.03
UnsatDeg	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	0.154095087	1.33E-06	0.000241546	0.03
UnsatDeg	PWY0-1586	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	Cell Structures Biosynthesis	-0.154628098	1.22E-06	0.000252525	0.03
DHA_FA_ratio	PWY-6936	PWY-6936: seleno-amino acid biosynthesis	Amino Acids Biosynthesis	-0.155689387	1.03E-06	0.000271739	0.03
FAw6_FA_ratio	ANAEROFRUCAT-PWY	ANAEROFRUCAT-PWY: homolactic fermentation	Fermentation	0.153649064	1.42E-06	0.000283019	0.03
FAw6_FA_ratio	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.152391761	1.74E-06	0.000257511	0.03
FAw6_FA_ratio	PWY-2201	PWY-2201: folate transformations I	Vitamin-Biosynthesis	0.155152322	1.12E-06	0.000260417	0.03
FAw6_FA_ratio	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.154577388	1.23E-06	0.000251256	0.03
PUFA_FA_ratio	PWY-6151	PWY-6151: S-adenosyl-L-methionine cycle I	Amino Acids Biosynthesis	-0.156116578	9.59E-07	0.000285714	0.03
PUFA_FA_ratio	GOLPDLCAT-PWY	"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	Alcohol-Degradation	-0.153119363	1.55E-06	0.000271493	0.03
PUFA_FA_ratio	ANAEROFRUCAT-PWY	ANAEROFRUCAT-PWY: homolactic fermentation	Fermentation	0.155705422	1.03E-06	0.000273224	0.03
PUFA_FA_ratio	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.15197972	1.85E-06	0.000292887	0.03
PUFA_FA_ratio	PWY-7046	PWY-7046: 4-coumarate degradation (anaerobic)	Aromatic Compounds Degradation	0.15344956	1.47E-06	0.000277778	0.03
MUFA_FA_ratio	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.156034093	9.72E-07	0.000282486	0.03
Gp	PWY490-3	PWY490-3: nitrate reduction VI (assimilatory)	Inorganic Nutrients Metabolism	-0.153645844	1.42E-06	0.00028169	0.03
Pyr	PWY-4981	PWY-4981: L-proline biosynthesis II (from arginine)	Amino Acids Biosynthesis	-0.153403622	1.48E-06	0.000276498	0.03
XXL_VLDL_C	PWY-6562	PWY-6562: norspermidine biosynthesis	Polyamine-Biosynthesis	-0.151266383	2.07E-06	0.000323887	0.04
L_VLDL_L	VALDEG-PWY	VALDEG-PWY: L-valine degradation I	Amino Acids Degradation	-0.150924717	2.19E-06	0.000314961	0.04
XS_VLDL_C	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.150682739	2.27E-06	0.00030888	0.04
IDL_CE	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.150637328	2.29E-06	0.000306513	0.04
IDL_FC	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.150798321	2.23E-06	0.0003125	0.04
S_HDL_PL	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	-0.150761132	2.24E-06	0.000310078	0.04
S_HDL_FC	P23-PWY	P23-PWY: reductive TCA cycle I	C1 Compounds Utilization and Assimilation	-0.151158075	2.11E-06	0.000318725	0.04
M_VLDL_CE_percent	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	0.150659815	2.28E-06	0.000307692	0.04
M_VLDL_CE_percent	PWY-5743	PWY-5743: 3-hydroxypropanoate cycle	C1 Compounds Utilization and Assimilation	0.151485613	2.10E-06	0.000321285	0.04
S_VLDL_C_percent	PWY-5484	PWY-5484: glycolysis II (from fructose 6-phosphate)	Glycolysis	0.150941163	2.18E-06	0.000316206	0.04
IDL_FC_percent	PWY-5306	PWY-5306: superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	other	0.156042152	2.20E-06	0.000313725	0.04
IDL_TG_percent	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	-0.15079818	2.23E-06	0.000311284	0.04
L_HDL_FC_percent	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	0.150530276	2.33E-06	0.000305344	0.04
L_HDL_FC_percent	PWY-5484	PWY-5484: glycolysis II (from fructose 6-phosphate)	Glycolysis	0.15121702	2.09E-06	0.000322581	0.04
VLDL_TG	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.151422271	2.07E-06	0.000325203	0.04
TG_PG_ratio	PWY-6565	PWY-6565: superpathway of polyamine biosynthesis III	Polyamine-Biosynthesis	-0.151169607	2.10E-06	0.00032	0.04
PUFA_FA_ratio	PWY-4981	PWY-4981: L-proline biosynthesis II (from arginine)	Amino Acids Biosynthesis	0.151299903	2.06E-06	0.000326531	0.04
PUFA_FA_ratio	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.151143014	2.11E-06	0.00031746	0.04
XXL_VLDL_CE	PWY-6565	PWY-6565: superpathway of polyamine biosynthesis III	Polyamine-Biosynthesis	-0.149929648	2.55E-06	0.000323741	0.05
L_VLDL_P	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.15046808	2.40E-06	0.000338346	0.05
M_VLDL_C	PWY-6565	PWY-6565: superpathway of polyamine biosynthesis III	Polyamine-Biosynthesis	-0.149826625	2.59E-06	0.000322581	0.05
XL_HDL_C	CODH-PWY	CODH-PWY: reductive acetyl coenzyme A pathway	C1 Compounds Utilization and Assimilation	-0.150284116	2.42E-06	0.000335821	0.05
XL_HDL_CE	CODH-PWY	CODH-PWY: reductive acetyl coenzyme A pathway	C1 Compounds Utilization and Assimilation	-0.150292198	2.41E-06	0.000337079	0.05
S_HDL_P	P23-PWY	P23-PWY: reductive TCA cycle I	C1 Compounds Utilization and Assimilation	-0.150169869	2.46E-06	0.000332103	0.05
S_HDL_PL	PWY-6969	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	TCA cycle	-0.150342305	2.39E-06	0.000339623	0.05
S_VLDL_C_percent	PWY-5743	PWY-5743: 3-hydroxypropanoate cycle	C1 Compounds Utilization and Assimilation	0.150413637	2.48E-06	0.00032967	0.05
S_VLDL_CE_percent	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.150485673	2.34E-06	0.000342205	0.05
S_VLDL_FC_percent	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.150443353	2.36E-06	0.000340909	0.05
IDL_FC_percent	RUMP-PWY	RUMP-PWY: formaldehyde oxidation I	other	0.149810846	2.60E-06	0.000321429	0.05
IDL_FC_percent	HSERMETANA-PWY	HSERMETANA-PWY: L-methionine biosynthesis III	Amino Acids Biosynthesis	-0.150097915	2.49E-06	0.000328467	0.05
IDL_FC_percent	PWY-6168	PWY-6168: flavin biosynthesis III (fungi)	Vitamin-Biosynthesis	0.150005078	2.52E-06	0.000326087	0.05
IDL_TG_percent	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	-0.149457096	2.75E-06	0.000353357	0.05
IDL_TG_percent	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	-0.150237665	2.43E-06	0.000334572	0.05
M_LDL_PL_percent	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	-0.150126047	2.48E-06	0.000330882	0.05
L_HDL_FC_percent	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.149980165	2.53E-06	0.00032491	0.05
M_HDL_FC_percent	PWY490-3	PWY490-3: nitrate reduction VI (assimilatory)	Inorganic Nutrients Metabolism	0.150230597	2.44E-06	0.000333333	0.05
PUFA_FA_ratio	ARGININE-SYN4-PWY	ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	Amino Acids Biosynthesis	0.150021806	2.52E-06	0.000327273	0.05
Ace	PWY-6590	PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	Fermentation	0.149583005	2.69E-06	0.00035461	0.05
Ace	CENTFERM-PWY	CENTFERM-PWY: pyruvate fermentation to butanoate	Fermentation	0.149595795	2.69E-06	0.000355872	0.05
L_VLDL_L	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.14947358	2.80E-06	0.000385965	0.06
S_HDL_FC	PWY-7237	"PWY-7237: myo-, chiro- and scillo-inositol degradation"	Sugar Derivatives Degradation	0.149157533	2.88E-06	0.000383275	0.06
TG_PG_ratio	PWY-6562	PWY-6562: norspermidine biosynthesis	Polyamine-Biosynthesis	-0.149376882	2.78E-06	0.000387324	0.06
LA_FA_ratio	GOLPDLCAT-PWY	"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	Alcohol-Degradation	-0.149197582	2.86E-06	0.000384615	0.06
XXL_VLDL_CE	PWY-6562	PWY-6562: norspermidine biosynthesis	Polyamine-Biosynthesis	-0.148420964	3.22E-06	0.000429043	0.07
M_VLDL_TG	PWY490-3	PWY490-3: nitrate reduction VI (assimilatory)	Inorganic Nutrients Metabolism	-0.148916927	2.99E-06	0.000445205	0.07
S_HDL_P	GOLPDLCAT-PWY	"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	Alcohol-Degradation	0.148826181	3.03E-06	0.00043771	0.07
S_HDL_P	PWY-6969	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	TCA cycle	-0.148801999	3.04E-06	0.000436242	0.07
S_HDL_P	PWY-5484	PWY-5484: glycolysis II (from fructose 6-phosphate)	Glycolysis	-0.148892708	3.00E-06	0.000443686	0.07
S_HDL_L	PWY-6969	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	TCA cycle	-0.148827566	3.03E-06	0.000439189	0.07
S_HDL_L	CODH-PWY	CODH-PWY: reductive acetyl coenzyme A pathway	C1 Compounds Utilization and Assimilation	0.148881791	3.00E-06	0.000440678	0.07
S_HDL_L	P23-PWY	P23-PWY: reductive TCA cycle I	C1 Compounds Utilization and Assimilation	-0.148990869	2.95E-06	0.000413793	0.07
M_VLDL_CE_percent	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.148753984	3.06E-06	0.000434783	0.07
S_VLDL_C_percent	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.148886204	3.00E-06	0.000442177	0.07
S_VLDL_TG_percent	PWY-5100	PWY-5100: pyruvate fermentation to acetate and lactate II	Fermentation	-0.148975937	2.96E-06	0.000412371	0.07
M_LDL_TG_percent	PWY-1622	PWY-1622: formaldehyde assimilation I (serine pathway)	C1 Compounds Utilization and Assimilation	-0.151065497	2.92E-06	0.000415225	0.07
Serum_TG	PWY-6565	PWY-6565: superpathway of polyamine biosynthesis III	Polyamine-Biosynthesis	-0.148589026	3.14E-06	0.000433333	0.07
FAw6_FA_ratio	PWY-6981	PWY-6981: chitin biosynthesis	Carbohydrates Biosynthesis	0.201614874	2.90E-06	0.000416667	0.07
PUFA_FA_ratio	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	0.148527348	3.17E-06	0.000430464	0.07
Ace	PWY3O-1109	PWY3O-1109: superpathway of 4-hydroxybenzoate biosynthesis (yeast)	Aromatic Compounds Biosynthesis	0.148612097	3.17E-06	0.000431894	0.07
M_VLDL_C	PWY-6562	PWY-6562: norspermidine biosynthesis	Polyamine-Biosynthesis	-0.148155382	3.36E-06	0.000493421	0.09
S_HDL_L	GOLPDLCAT-PWY	"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	Alcohol-Degradation	0.148062724	3.40E-06	0.00052459	0.09
S_HDL_PL	GOLPDLCAT-PWY	"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	Alcohol-Degradation	0.148014965	3.43E-06	0.000555556	0.1
M_VLDL_CE_percent	PWY-7224	PWY-7224: purine deoxyribonucleosides salvage	Nucleosides and Nucleotides Biosynthesis	0.148905605	3.56E-06	0.000548387	0.1
S_VLDL_TG_percent	PWY-6168	PWY-6168: flavin biosynthesis III (fungi)	Vitamin-Biosynthesis	-0.147793204	3.55E-06	0.000550162	0.1
XS_VLDL_TG_percent	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	-0.147869006	3.51E-06	0.000551948	0.1
IDL_TG_percent	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	-0.147663639	3.62E-06	0.000546624	0.1
IDL_TG_percent	PWY-5484	PWY-5484: glycolysis II (from fructose 6-phosphate)	Glycolysis	-0.147513768	3.70E-06	0.00057508	0.1
L_LDL_C_percent	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	0.147947347	3.46E-06	0.000553746	0.1
UnsatDeg	PWY-7388	"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	Fatty Acid and Lipid Biosynthesis	0.147616586	3.64E-06	0.000544872	0.1
L_VLDL_P	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.147165252	3.90E-06	0.000652174	0.12
L_VLDL_PL	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.146683777	4.30E-06	0.000626866	0.12
L_VLDL_PL	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.146528935	4.30E-06	0.000625	0.12
L_VLDL_TG	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.146635153	4.23E-06	0.000630631	0.12
M_VLDL_PL	VALDEG-PWY	VALDEG-PWY: L-valine degradation I	Amino Acids Degradation	-0.146760317	4.15E-06	0.000634441	0.12
XL_HDL_CE	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	0.147219823	3.87E-06	0.00065625	0.12
S_HDL_P	CODH-PWY	CODH-PWY: reductive acetyl coenzyme A pathway	C1 Compounds Utilization and Assimilation	0.147432039	3.75E-06	0.000636943	0.12
S_HDL_PL	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	-0.147132501	3.92E-06	0.000646154	0.12
XXL_VLDL_TG_percent	PWY-6307	"PWY-6307: L-tryptophan degradation X (mammalian, via tryptamine)"	Amino Acids Degradation	-0.147162134	3.91E-06	0.000650155	0.12
S_VLDL_C_percent	PWY0-1586	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	Cell Structures Biosynthesis	-0.147402983	3.77E-06	0.000666667	0.12
S_VLDL_CE_percent	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.146985567	4.01E-06	0.000642202	0.12
S_VLDL_TG_percent	PWY-6590	PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	Fermentation	-0.147358649	3.79E-06	0.000660377	0.12
S_VLDL_TG_percent	PWY-6565	PWY-6565: superpathway of polyamine biosynthesis III	Polyamine-Biosynthesis	-0.147159338	3.91E-06	0.000648148	0.12
S_VLDL_TG_percent	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	-0.14736573	3.79E-06	0.000662461	0.12
XS_VLDL_TG_percent	PWY-2201	PWY-2201: folate transformations I	Vitamin-Biosynthesis	-0.147372452	3.78E-06	0.000664557	0.12
IDL_C_percent	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.14701538	3.99E-06	0.000644172	0.12
IDL_FC_percent	HOMOSER-METSYN-PWY	HOMOSER-METSYN-PWY: L-methionine biosynthesis I	Amino Acids Biosynthesis	-0.146887444	4.07E-06	0.000638298	0.12
L_LDL_C_percent	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.14685023	4.10E-06	0.000636364	0.12
M_LDL_C_percent	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.147187252	3.89E-06	0.000654206	0.12
S_LDL_PL_percent	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	-0.147345821	3.80E-06	0.000658307	0.12
S_LDL_C_percent	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.146718946	4.18E-06	0.00063253	0.12
UnsatDeg	PWY-5994	PWY-5994: palmitate biosynthesis I (animals and fungi)	Fatty Acid and Lipid Biosynthesis	0.146914704	4.06E-06	0.000640244	0.12
FAw6_FA_ratio	PWY-4981	PWY-4981: L-proline biosynthesis II (from arginine)	Amino Acids Biosynthesis	0.146526485	4.30E-06	0.000623145	0.12
FAw6_FA_ratio	ARGININE-SYN4-PWY	ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	Amino Acids Biosynthesis	0.146584622	4.26E-06	0.000628743	0.12
L_VLDL_L	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.145662007	4.90E-06	0.000653409	0.13
M_VLDL_FC	PWY-3481	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	Amino Acids Biosynthesis	-0.145454947	5.06E-06	0.000649718	0.13
S_VLDL_P	PWY-6565	PWY-6565: superpathway of polyamine biosynthesis III	Polyamine-Biosynthesis	-0.146279158	4.47E-06	0.000647059	0.13
S_VLDL_P	PWY-6562	PWY-6562: norspermidine biosynthesis	Polyamine-Biosynthesis	-0.145062789	5.37E-06	0.00066482	0.13
S_HDL_PL	CODH-PWY	CODH-PWY: reductive acetyl coenzyme A pathway	C1 Compounds Utilization and Assimilation	0.145222385	5.24E-06	0.000642458	0.13
S_HDL_PL	PWY-6282	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	Fatty Acid and Lipid Biosynthesis	0.145673154	4.90E-06	0.000655271	0.13
S_VLDL_C_percent	ANAEROFRUCAT-PWY	ANAEROFRUCAT-PWY: homolactic fermentation	Fermentation	0.14584264	4.77E-06	0.000634006	0.13
S_VLDL_TG_percent	PWY-6562	PWY-6562: norspermidine biosynthesis	Polyamine-Biosynthesis	-0.145224963	5.24E-06	0.000644258	0.13
S_VLDL_TG_percent	CENTFERM-PWY	CENTFERM-PWY: pyruvate fermentation to butanoate	Fermentation	-0.146150671	4.55E-06	0.000641399	0.13
